"","hour","timestamp","air_temp","Rel_hum","Dis_m","Sen_temp","T100_C","T50_C","T25_C","T10_C","T5_C","T0_C","T5s_C","T10s_C","T25s_C","T50s_C","Site","distance_m"
"1","11/17/23 19:00",2023-11-17 19:57:00,8,67.725,1.233757755,9.64,8.2476,8.1375,7.8248,8.169,8.0032,7.6928,7.8092,7.2852,6.1516,6.0284,"A4",NA
"2","11/17/23 20:00",2023-11-17 20:30:37,7.6125,68.975,1.22965214275,10.7425,7.7176,7.52125,7.25855,6.594,7.27445,6.9603,7.0917,6.7827,6.06535,6.0284,"A4",NA
"3","11/17/23 21:00",2023-11-17 21:31:42,6.64285714285714,73.2285714285714,1.23174052285714,9.47428571428572,7.0976,6.81142857142857,6.6948,6.05828571428571,6.47462857142857,6.10422857142857,6.26491428571429,6.03805714285714,6.0016,6.04982857142857,"A4",NA
"4","11/17/23 22:00",2023-11-17 22:28:42,6.72857142857143,75.3857142857143,1.228982503,8.70857142857143,7.54331428571429,7.22142857142857,7.01765714285714,6.70971428571429,6.8432,6.47137142857143,6.51634285714286,5.92948571428571,6.07302857142857,6.0584,"A4",NA
"5","11/17/23 23:00",2023-11-17 23:29:37,7.3125,79.9,1.25885157075,8.68875,7.52385,7.37375,7.2173,6.8265,7.2532,6.95905,7.0992,6.3527,6.0691,6.0884,"A4",NA
"6","11/18/23 00:00",2023-11-18 00:30:42,6.74285714285714,85.9,1.24113509471429,8.44857142857143,7.20474285714286,7.06,6.95765714285714,6.55828571428571,6.9932,6.71851428571429,6.9292,6.36662857142857,6.04302857142857,6.1184,"A4",NA
"7","11/18/23 01:00",2023-11-18 01:27:34,6.91428571428571,85.9714285714286,1.24966375685714,8.37857142857143,7.48331428571429,7.33,7.09622857142857,6.92257142857143,7.22462857142857,6.94565714285714,7.13205714285714,6.50805714285714,6.1316,6.1284,"A4",NA
"8","11/18/23 02:00",2023-11-18 02:28:37,7.45,86.0625,1.226778349375,8.55,7.8426,7.73375,7.48355,7.03025,7.64945,7.37405,7.5292,6.73645,6.18285,6.17965,"A4",NA
"9","11/18/23 03:00",2023-11-18 03:29:42,7.42857142857143,87.3714285714286,1.23706577085714,8.69857142857143,7.91902857142857,7.78428571428571,7.5348,7.15685714285714,7.70748571428571,7.43422857142857,7.58634285714286,6.82377142857143,6.2316,6.1884,"A4",NA
"10","11/18/23 04:00",2023-11-18 04:30:37,7.6,88.1125,1.23109499525,8.85375,8.19385,8.0775,7.8523,7.60025,8.0332,7.7628,7.8867,6.94145,6.1591,6.1959,"A4",NA
"11","11/18/23 05:00",2023-11-18 05:31:42,7.78571428571429,88.4571428571429,1.22549375985714,9.06285714285714,8.40902857142857,8.29428571428571,8.06194285714286,7.81685714285714,8.2332,7.94422857142857,8.06062857142857,6.91091428571429,6.17588571428571,6.23982857142857,"A4",NA
"12","11/18/23 06:00",2023-11-18 06:28:42,8.08571428571429,88.6714285714286,1.22898127814286,9.27857142857143,8.70331428571429,8.60714285714286,8.34051428571429,7.91257142857143,8.50177142857143,8.22994285714286,8.30062857142857,7.1352,6.16731428571429,6.2484,"A4",NA
"13","11/18/23 07:00",2023-11-18 07:29:37,8.1875,88.8375,1.233160621375,9.4925,8.55385,8.4675,8.26605,7.764,8.43195,8.15405,8.26295,7.16645,6.1841,6.2859,"A4",NA
"14","11/18/23 08:00",2023-11-18 08:30:42,5.82857142857143,87.9428571428572,1.25077755014286,8.72428571428572,5.58902857142857,5.57,5.4448,5.14542857142857,5.65462857142857,5.47137142857143,5.85634285714286,6.16234285714286,6.15588571428571,6.3084,"A4",NA
"15","11/18/23 09:00",2023-11-18 09:27:34,4.31428571428571,87.7,1.23225621057143,7.23285714285714,4.66188571428571,4.62285714285714,4.43765714285714,3.71685714285714,4.73462857142857,4.52422857142857,4.98205714285714,5.56234285714286,6.23588571428571,6.3084,"A4",NA
"16","11/18/23 10:00",2023-11-18 10:28:30,3.275,87.575,1.2298647635,6.0175,3.60885,3.55375,3.39855,3.084,3.68195,3.4978,4.02295,4.86895,6.4016,6.3459,"A4",NA
"17","11/18/23 11:00",2023-11-18 11:29:25,2.54285714285714,88.1,1.22933902614286,5.01,3.16902857142857,3.09571428571429,2.97051428571429,2.92257142857143,3.22748571428571,3.03422857142857,3.55062857142857,4.40091428571429,6.23874285714286,6.3684,"A4",NA
"18","11/18/23 12:00",2023-11-18 12:30:22,2.175,88.0625,1.229244723375,4.4225,2.7101,2.5225,2.37605,2.414,2.68945,2.5128,3.03045,4.09645,6.1166,6.42965,"A4",NA
"19","11/18/23 13:00",2023-11-18 13:31:08,0.757142857142857,88.0571428571428,1.23094341671429,3.54571428571429,1.18617142857143,1.12428571428571,0.9548,1.80828571428571,1.36891428571429,1.22137142857143,1.84777142857143,3.34091428571429,6.01017142857143,6.45554285714286,"A4",NA
"20","11/18/23 14:00",2023-11-18 14:28:00,-0.342857142857143,87.8,1.22903731485714,2.52857142857143,0.123314285714286,0.0957142857142857,-0.0280571428571429,-0.0417142857142857,0.340342857142857,0.228514285714286,0.870628571428571,2.58234285714286,5.90588571428571,6.46411428571429,"A4",NA
"21","11/18/23 15:00",2023-11-18 15:28:52,-0.5125,86.35,1.228507311375,1.90625,0.11635,0.1325,0.0398,0.249,0.44695,0.31155,0.9117,2.50895,5.8116,6.4434,"A4",NA
"22","11/18/23 16:00",2023-11-18 16:29:34,-0.585714285714286,85.1857142857143,1.23064106157143,1.71571428571429,-0.0109714285714286,0.0171428571428571,-0.0623428571428571,0.424,0.421771428571429,0.327085714285714,0.934914285714286,2.53662857142857,5.66588571428571,6.41697142857143,"A4",NA
"23","11/18/23 17:00",2023-11-18 17:30:22,-0.2125,80.9625,1.228291974875,2.72875,0.7876,0.835,0.82105,1.789,1.63445,1.6153,2.28795,3.53145,5.5766,6.40965,"A4",NA
"24","11/18/23 18:00",2023-11-18 18:31:08,-0.557142857142857,76.9428571428572,1.25647241357143,3.6,0.156171428571429,0.275714285714286,0.169085714285714,0.719714285714286,0.940342857142857,0.917085714285714,1.67777142857143,3.2852,5.5016,6.4084,"A4",NA
"25","11/18/23 19:00",2023-11-18 19:28:00,-1.12857142857143,76.9285714285714,1.25057648514286,2.84857142857143,-0.655257142857143,-0.642857142857143,-0.788057142857143,-0.310285714285714,-0.233942857142857,-0.305771428571429,0.443485714285714,2.32377142857143,5.4916,6.4384,"A4",NA
"26","11/18/23 20:00",2023-11-18 20:28:52,-1.7125,75.975,1.245307736,1.5875,-1.1049,-1.14375,-1.2752,-0.72975,-0.83055,-0.95845,-0.2008,1.57145,5.44035,6.34715,"A4",NA
"27","11/18/23 21:00",2023-11-18 21:29:42,-2.31428571428571,75.1142857142857,1.25130816142857,0.474285714285714,-1.88811428571429,-1.91571428571429,-2.0652,-2.09028571428571,-1.71537142857143,-1.85291428571429,-1.1208,0.796628571428571,5.36302857142857,6.32554285714286,"A4",NA
"28","11/18/23 22:00",2023-11-18 22:30:22,-2.75,75.4125,1.252913491625,-0.48625,-2.2549,-2.29375,-2.4552,-2.40225,-2.11055,-2.26845,-1.55205,0.25895,5.2241,6.3534,"A4",NA
"29","11/18/23 23:00",2023-11-18 23:31:00,-3.37142857142857,75.0857142857143,1.27198414342857,-1.19857142857143,-3.00382857142857,-3.03857142857143,-3.18234285714286,-2.90885714285714,-2.89251428571429,-3.04148571428571,-2.20937142857143,-0.196228571428571,5.10445714285714,6.32554285714286,"A4",NA
"30","11/19/23 00:00",2023-11-19 00:28:00,-3.94285714285714,74.6285714285714,1.27733050828571,-1.92142857142857,-3.55668571428571,-3.61857142857143,-3.84234285714286,-3.866,-3.56108571428571,-3.71862857142857,-2.85365714285714,-0.519085714285714,4.94302857142857,6.29125714285714,"A4",NA
"31","11/19/23 01:00",2023-11-19 01:28:30,-4.4625,74.45,1.284428624625,-2.595,-4.1674,-4.2375,-4.44645,-4.126,-4.1568,-4.29345,-3.32455,-0.73605,4.7716,6.2484,"A4",NA
"32","11/19/23 02:00",2023-11-19 02:29:00,-4.9,75.4428571428572,1.29764068642857,-3.18857142857143,-4.4424,-4.52142857142857,-4.70805714285714,-4.526,-4.40108571428571,-4.52148571428571,-3.51365714285714,-0.8048,4.57874285714286,6.19697142857143,"A4",NA
"33","11/19/23 03:00",2023-11-19 03:30:00,-4.6875,75.75,1.328785000375,-3.3275,-4.33865,-4.4025,-4.58645,-4.70475,-4.2743,-4.3797,-3.3558,-0.77605,4.4341,6.1534,"A4",NA
"34","11/19/23 04:00",2023-11-19 04:30:34,-5.41428571428571,77.8571428571429,1.274374161,-3.76857142857143,-5.15668571428571,-5.28857142857143,-5.52234285714286,-5.45457142857143,-5.24251428571429,-5.23862857142857,-3.9608,-0.883371428571429,4.29302857142857,6.10982857142857,"A4",NA
"35","11/19/23 05:00",2023-11-19 05:31:00,-5.7125,79.025,1.241382605625,-4.27625,-5.31615,-5.50375,-5.75895,-5.6985,-5.46055,-5.4872,-4.2108,-0.97105,4.1366,6.0584,"A4",NA
"36","11/19/23 06:00",2023-11-19 06:32:00,-5.08571428571429,75.5714285714286,1.23732534257143,-4.32285714285714,-4.50525714285714,-4.83571428571429,-5.16662857142857,-5.15028571428571,-4.92822857142857,-5.01291428571429,-3.87937142857143,-0.936228571428571,4.02588571428571,6.00697142857143,"A4",NA
"37","11/19/23 07:00",2023-11-19 07:28:25,-4.37142857142857,74.8428571428571,1.23340500414286,-3.91142857142857,-3.90382857142857,-4.06714285714286,-4.30662857142857,-4.21171428571429,-4.00108571428571,-4.04862857142857,-2.99651428571429,-0.670514285714286,3.95445714285714,5.96411428571429,"A4",NA
"38","11/19/23 08:00",2023-11-19 08:29:00,-4.1,75.775,1.236015589,-3.4875,-3.60615,-3.77625,-4.0252,-3.956,-3.7743,-3.8472,-2.84955,-0.6498,3.8866,5.89465,"A4",NA
"39","11/19/23 09:00",2023-11-19 09:29:51,-3.97142857142857,74.9,1.24815685014286,-3.23285714285714,-3.45811428571429,-3.67428571428571,-3.96805714285714,-3.96028571428571,-3.7868,-3.89005714285714,-2.90651428571429,-0.663371428571429,3.80302857142857,5.84268571428571,"A4",NA
"40","11/19/23 10:00",2023-11-19 10:30:22,-3.8625,78.2375,1.246635163875,-2.96375,-3.05865,-3.1825,-3.42395,-3.5735,-3.1643,-3.2922,-2.44455,-0.5548,3.72535,5.8009,"A4",NA
"41","11/19/23 11:00",2023-11-19 11:31:00,-3,79.9857142857143,1.248736315,-2.30571428571429,-2.50382857142857,-2.63,-2.85091428571429,-2.78457142857143,-2.58108571428571,-2.7372,-1.9508,-0.376228571428571,3.6816,5.7484,"A4",NA
"42","11/19/23 12:00",2023-11-19 12:27:51,-3.14285714285714,79.2,1.24944101142857,-2.04714285714286,-2.32525714285714,-2.40571428571429,-2.65377142857143,-2.54314285714286,-2.3668,-2.4872,-1.70365714285714,-0.286228571428571,3.65588571428571,5.6884,"A4",NA
"43","11/19/23 13:00",2023-11-19 13:28:30,-2.4,78.075,1.231977162625,-1.33,-1.6899,-1.715,-1.9077,-1.6135,-1.4843,-1.6147,-0.91705,-0.04605,3.6216,5.6359,"A4",NA
"44","11/19/23 14:00",2023-11-19 14:29:08,0.642857142857143,71.9285714285714,1.22152932357143,0.741428571428571,1.53474285714286,1.62428571428571,1.26908571428571,2.03828571428571,1.89605714285714,1.72851428571429,1.93634285714286,0.8952,3.60445714285714,5.60125714285714,"A4",NA
"45","11/19/23 15:00",2023-11-19 15:30:00,3.1125,64.2875,1.22323851875,3.9875,3.1701,3.44375,3.2823,3.57775,4.11445,3.98405,4.07545,2.07895,3.5616,5.5659,"A4",NA
"46","11/19/23 16:00",2023-11-19 16:31:00,3.14285714285714,61.9285714285714,1.22586858028571,6.61714285714286,3.7776,4.10571428571429,3.98194285714286,3.86114285714286,4.72605714285714,4.66851428571429,4.78348571428571,2.91234285714286,3.57874285714286,5.53268571428571,"A4",NA
"47","11/19/23 17:00",2023-11-19 17:27:51,1.6,61.1857142857143,1.23342404685714,7.34142857142857,1.72045714285714,1.78285714285714,1.57051428571429,2.014,1.99462857142857,1.81851428571429,2.16777142857143,2.14377142857143,3.74874285714286,5.4984,"A4",NA
"48","11/19/23 18:00",2023-11-19 18:28:45,2.65,55.725,1.24127862975,7.4,3.7176,3.99875,3.9548,3.9665,4.89195,4.9428,5.2167,4.18895,3.85785,5.4384,"A4",NA
"49","11/19/23 19:00",2023-11-19 19:29:51,1.6,54.9857142857143,1.25018363571429,7.06285714285714,1.5976,1.58142857142857,1.37337142857143,1.80828571428571,1.77034285714286,1.62137142857143,2.12205714285714,2.98234285714286,4.1416,5.4384,"A4",NA
"50","11/19/23 20:00",2023-11-19 20:30:45,0.125,56.825,1.249037861375,4.2975,0.6876,0.37375,0.1248,0.42275,0.3757,0.15405,0.7317,1.90645,4.1916,5.4684,"A4",NA
"51","11/19/23 21:00",2023-11-19 21:31:34,-0.5,58.5142857142857,1.25319970871429,2.49285714285714,-0.153828571428571,-0.368571428571429,-0.626628571428571,-0.390285714285714,-0.421085714285714,-0.604342857142857,0.0234857142857143,1.32234285714286,4.2516,5.4384,"A4",NA
"52","11/19/23 22:00",2023-11-19 22:28:08,-1.38571428571429,64.7714285714286,1.25697004657143,1.18857142857143,-1.20668571428571,-1.33428571428571,-1.55805714285714,-1.37314285714286,-1.33108571428571,-1.50434285714286,-0.736514285714286,0.842342857142857,4.26017142857143,5.45554285714286,"A4",NA
"53","11/19/23 23:00",2023-11-19 23:29:00,-2.075,64.8375,1.2698607155,0.07,-1.89365,-2.0275,-2.30645,-2.37225,-2.16555,-2.34595,-1.59205,0.2602,4.2591,5.4909,"A4",NA
"54","11/20/23 00:00",2023-11-20 00:29:51,-2.85714285714286,69.0285714285714,1.25265010814286,-0.874285714285714,-2.46811428571429,-2.60142857142857,-2.83377142857143,-2.73028571428571,-2.57965714285714,-2.7172,-1.84365714285714,0.0366285714285714,4.2216,5.4984,"A4",NA
"55","11/20/23 01:00",2023-11-20 01:30:30,-2.7125,71,1.243647954375,-1.12625,-2.20615,-2.25375,-2.4227,-2.16975,-2.12555,-2.2622,-1.48955,0.0952,4.1366,5.4909,"A4",NA
"56","11/20/23 02:00",2023-11-20 02:31:08,-2.78571428571429,71.3571428571429,1.24228671371429,-1.24142857142857,-2.28097142857143,-2.32428571428571,-2.49377142857143,-2.256,-2.15394285714286,-2.27434285714286,-1.51365714285714,0.0637714285714286,4.07017142857143,5.4984,"A4",NA
"57","11/20/23 03:00",2023-11-20 03:28:00,-3.52857142857143,73.1285714285714,1.229668164,-1.56285714285714,-3.26382857142857,-3.31571428571429,-3.51091428571429,-3.446,-3.1968,-3.32005714285714,-2.4408,-0.429085714285714,3.9716,5.48982857142857,"A4",NA
"58","11/20/23 04:00",2023-11-20 04:28:37,-4.225,72.525,1.27930262675,-2.18125,-3.7549,-3.78375,-3.9777,-3.986,-3.6493,-3.74595,-2.80955,-0.63355,3.8941,5.4684,"A4",NA
"59","11/20/23 05:00",2023-11-20 05:29:17,-4.34285714285714,72.3857142857143,1.25994834285714,-2.55428571428571,-3.78097142857143,-3.81571428571429,-3.96662857142857,-3.90028571428571,-3.60537142857143,-3.67434285714286,-2.74651428571429,-0.6248,3.82017142857143,5.4384,"A4",NA
"60","11/20/23 06:00",2023-11-20 06:30:00,-4.7375,76.7875,1.257579679125,-2.81375,-4.25365,-4.3,-4.42395,-4.331,-4.02305,-4.09595,-3.0908,-0.72105,3.7166,5.4209,"A4",NA
"61","11/20/23 07:00",2023-11-20 07:30:42,-5.75714285714286,74.2571428571429,1.295096357,-3.46428571428571,-5.50668571428571,-5.60857142857143,-5.78234285714286,-5.81314285714286,-5.49108571428571,-5.58577142857143,-4.4608,-1.16194285714286,3.6216,5.3684,"A4",NA
"62","11/20/23 08:00",2023-11-20 08:27:08,-6.5,69.8142857142857,1.28927660742857,-4.36714285714286,-6.04954285714286,-6.12714285714286,-6.3352,-6.31171428571429,-6.00822857142857,-6.07577142857143,-4.85365714285714,-1.34051428571429,3.52731428571429,5.3684,"A4",NA
"63","11/20/23 09:00",2023-11-20 09:28:00,-6.875,69.1,1.276198094625,-4.95375,-6.4174,-6.48875,-6.6952,-6.941,-6.3518,-6.4572,-5.2308,-1.48605,3.45785,5.3534,"A4",NA
"64","11/20/23 10:00",2023-11-20 10:28:34,-7.1,69.9142857142857,1.26526505128571,-5.39428571428571,-6.58525714285714,-6.62857142857143,-6.81377142857143,-6.626,-6.4368,-6.56577142857143,-5.39794285714286,-1.52908571428571,3.38874285714286,5.31697142857143,"A4",NA
"65","11/20/23 11:00",2023-11-20 11:29:00,-7.4,70.075,1.25188003025,-5.65625,-6.85365,-6.91875,-7.0802,-6.8635,-6.6968,-6.78595,-5.5658,-1.63355,3.2966,5.2934,"A4",NA
"66","11/20/23 12:00",2023-11-20 12:30:00,-7.71428571428571,68.8142857142857,1.24131520428571,-5.94857142857143,-7.15525714285714,-7.19142857142857,-7.37662857142857,-7.176,-6.99965714285714,-7.03434285714286,-5.7108,-1.70622857142857,3.2316,5.2484,"A4",NA
"67","11/20/23 13:00",2023-11-20 13:30:15,-7.3625,68.8875,1.238323078375,-5.80625,-6.7599,-6.79375,-6.9477,-6.7385,-6.4293,-6.48845,-5.1833,-1.52605,3.1441,5.1959,"A4",NA
"68","11/20/23 14:00",2023-11-20 14:31:00,-7.11428571428571,69.0285714285714,1.23706479985714,-5.41142857142857,-6.00382857142857,-5.89714285714286,-6.09377142857143,-5.71314285714286,-5.49108571428571,-5.41434285714286,-4.24651428571429,-1.27908571428571,3.07874285714286,5.1884,"A4",NA
"69","11/20/23 15:00",2023-11-20 15:27:34,-4.55714285714286,62.5571428571429,1.236372588,-3.18,-4.32382857142857,-4.12142857142857,-4.28948571428571,-3.40742857142857,-3.35822857142857,-3.26434285714286,-2.21937142857143,-0.471942857142857,3.03588571428571,5.1484,"A4",NA
"70","11/20/23 16:00",2023-11-20 16:28:07,-4.3125,61.2625,1.245601103625,-1.14875,-3.51865,-3.23,-3.5352,-2.746,-2.41555,-2.23845,-1.33205,-0.1798,2.9991,5.0959,"A4",NA
"71","11/20/23 17:00",2023-11-20 17:29:00,-4.14285714285714,59.7142857142857,1.25175235457143,0.895714285714286,-3.55525714285714,-3.31714285714286,-3.50377142857143,-2.89171428571429,-2.65965714285714,-2.59434285714286,-1.65651428571429,-0.259085714285714,2.98017142857143,5.07554285714286,"A4",NA
"72","11/20/23 18:00",2023-11-20 18:29:45,-3.95,58.6,1.26103929925,1.70625,-2.6674,-2.33875,-2.54895,-1.806,-1.3193,-1.1122,-0.4333,0.03145,2.9316,5.0509,"A4",NA
"73","11/20/23 19:00",2023-11-20 19:30:34,-4.14285714285714,57.9285714285714,1.25240966714286,2.07428571428571,-3.78954285714286,-3.69285714285714,-3.86805714285714,-3.30314285714286,-3.16251428571429,-3.18291428571429,-2.31508571428571,-0.509085714285714,2.9416,5.00697142857143,"A4",NA
"74","11/20/23 20:00",2023-11-20 20:27:08,-5.35714285714286,59.5571428571429,1.24323089828571,-0.114285714285714,-5.24382857142857,-5.31571428571429,-5.50234285714286,-5.32885714285714,-5.11537142857143,-5.18291428571429,-4.07508571428571,-1.08051428571429,3.0016,5.00697142857143,"A4",NA
"75","11/20/23 21:00",2023-11-20 21:28:00,-6.825,64.675,1.238059161125,-2.915,-6.80615,-6.9475,-7.1827,-7.011,-6.83805,-6.8222,-5.4108,-1.46855,2.94035,4.9609,"A4",NA
"76","11/20/23 22:00",2023-11-20 22:28:42,-8.05714285714286,69.0142857142857,1.23708671942857,-5.07428571428571,-7.76382857142857,-7.95142857142857,-8.19805714285714,-8.39314285714286,-7.83822857142857,-7.75577142857143,-6.13794285714286,-1.67908571428571,2.9416,4.9384,"A4",NA
"77","11/20/23 23:00",2023-11-20 23:29:00,-8.3625,70.825,1.23240430325,-6.29,-8.08865,-8.2325,-8.4677,-8.62975,-8.0618,-7.9097,-6.2708,-1.80605,2.9316,4.92965,"A4",NA
"78","11/21/23 00:00",2023-11-21 00:30:00,-8.31428571428571,71.6285714285714,1.23299081142857,-6.89571428571429,-7.7724,-7.87714285714286,-8.11091428571429,-7.78457142857143,-7.75108571428571,-7.7272,-6.16651428571429,-1.80622857142857,2.88017142857143,4.8884,"A4",NA
"79","11/21/23 01:00",2023-11-21 01:30:15,-8.4,71.8375,1.240612860875,-7.1575,-8.01115,-8.0975,-8.32145,-8.776,-7.99305,-7.9647,-6.37955,-1.8748,2.8341,4.8684,"A4",NA
"80","11/21/23 02:00",2023-11-21 02:31:00,-8.61428571428571,72,1.25616229371429,-7.36857142857143,-8.22954285714286,-8.28857142857143,-8.49091428571429,-8.68742857142857,-8.15394285714286,-8.1372,-6.64651428571429,-2.07337142857143,2.77731428571429,4.8684,"A4",NA
"81","11/21/23 03:00",2023-11-21 03:27:25,-8.6,71.2,1.26688709814286,-7.5,-8.04811428571429,-8.17428571428571,-8.36948571428571,-8.80171428571429,-8.08108571428571,-8.09291428571429,-6.66508571428571,-2.18765714285714,2.7416,4.83411428571429,"A4",NA
"82","11/21/23 04:00",2023-11-21 04:28:00,-8.7625,70.1,1.309860472625,-7.595,-8.39365,-8.5275,-8.7427,-8.6385,-8.4068,-8.4172,-6.9508,-2.36855,2.6741,4.8084,"A4",NA
"83","11/21/23 05:00",2023-11-21 05:28:34,-8.78571428571429,66.8571428571429,1.31207124671429,-7.74142857142857,-8.2824,-8.6,-8.87805714285714,-8.946,-8.58108571428571,-8.62862857142857,-7.18365714285714,-2.55622857142857,2.61302857142857,4.79125714285714,"A4",NA
"84","11/21/23 06:00",2023-11-21 06:29:00,-8.7,64.8625,1.320612405125,-7.6825,-8.34615,-8.62125,-8.8752,-8.566,-8.61805,-8.69095,-7.32455,-2.7923,2.5691,4.7484,"A4",NA
"85","11/21/23 07:00",2023-11-21 07:29:42,-8.85714285714286,65.7142857142857,1.30959012685714,-7.73285714285714,-8.33382857142857,-8.62,-8.89662857142857,-8.82171428571429,-8.64394285714286,-8.71862857142857,-7.37937142857143,-2.83194285714286,2.51874285714286,4.73125714285714,"A4",NA
"86","11/21/23 08:00",2023-11-21 08:30:00,-8.1875,58.45,1.312489682,-7.5325,-7.8949,-8.23125,-8.5327,-8.566,-8.35305,-8.41095,-7.08205,-2.83605,2.4666,4.6884,"A4",NA
"87","11/21/23 09:00",2023-11-21 09:30:51,-7.87142857142857,54.6857142857143,1.30498823471429,-7.36714285714286,-7.63811428571429,-8.05571428571429,-8.42234285714286,-8.66171428571429,-8.28537142857143,-8.34434285714286,-6.98651428571429,-2.76908571428571,2.4316,4.6684,"A4",NA
"88","11/21/23 10:00",2023-11-21 10:27:00,-7.71428571428571,52.2142857142857,1.305141177,-7.15285714285714,-7.5024,-7.89,-8.24377142857143,-8.436,-8.08251428571429,-8.14862857142857,-6.89651428571429,-2.84908571428571,2.38874285714286,4.6384,"A4",NA
"89","11/21/23 11:00",2023-11-21 11:28:00,-7.4375,49.2625,1.299090021125,-6.93125,-7.12865,-7.6825,-8.10395,-8.316,-8.0243,-8.07345,-6.71455,-2.7048,2.3491,4.6109,"A4",NA
"90","11/21/23 12:00",2023-11-21 12:28:17,-6.58571428571429,48.1714285714286,1.29577111614286,-6.5,-5.96668571428571,-6.29142857142857,-6.6652,-6.60742857142857,-6.48394285714286,-6.57577142857143,-5.35222857142857,-2.1548,2.28588571428571,4.56697142857143,"A4",NA
"91","11/21/23 13:00",2023-11-21 13:29:00,-3.3125,44.475,1.273700520125,-4.04,-3.85365,-3.40375,-3.6652,-3.0735,-3.0718,-3.1072,-2.24705,-0.99355,2.2516,4.5584,"A4",NA
"92","11/21/23 14:00",2023-11-21 14:29:42,-1.77142857142857,40.0571428571429,1.27921562271429,-1.11857142857143,-1.98525714285714,-1.97,-2.18234285714286,-1.48028571428571,-1.22394285714286,-1.23862857142857,-0.592228571428571,-0.420514285714286,2.26017142857143,4.54982857142857,"A4",NA
"93","11/21/23 15:00",2023-11-21 15:30:22,-1.2125,40.0625,1.265954241875,0.98625,-1.09115,-0.96375,-1.1877,-0.18725,-0.14805,-0.0647,0.59795,0.1352,2.2516,4.4984,"A4",NA
"94","11/21/23 16:00",2023-11-21 16:31:08,-1.08571428571429,39.7285714285714,1.24483940071429,2.78,-0.683828571428571,-0.341428571428571,-0.646628571428571,0.136857142857143,0.456057142857143,0.541371428571429,1.06777142857143,0.322342857142857,2.3616,4.50697142857143,"A4",NA
"95","11/21/23 17:00",2023-11-21 17:28:00,-1.38571428571429,37.9285714285714,1.24165115614286,4.06428571428571,-0.950971428571429,-0.745714285714286,-0.930914285714286,-0.586,-0.132514285714286,-0.181485714285714,0.344914285714286,0.0994857142857143,2.35302857142857,4.44697142857143,"A4",NA
"96","11/21/23 18:00",2023-11-21 18:28:52,-1.775,40.925,1.24154997725,3.06375,-1.3624,-1.42625,-1.55645,-1.151,-0.93055,-1.0122,-0.4658,-0.20355,2.22285,4.4209,"A4",NA
"97","11/21/23 19:00",2023-11-21 19:29:42,-2.5,45.2285714285714,1.3439778705,1.33,-2.0024,-2.19142857142857,-2.36091428571429,-2.07028571428571,-1.92822857142857,-2.09291428571429,-1.44937142857143,-0.537657142857143,2.2016,4.3784,"A4",NA
"98","11/21/23 20:00",2023-11-21 20:30:22,-3.125,48.85,1.36171577133333,-0.055,-2.7149,-2.7375,-2.9402,-3.02725,-2.59555,-2.73845,-2.04205,-0.78855,2.1816,4.3684,"A4",NA
"99","11/21/23 21:00",2023-11-21 21:31:00,-3.87142857142857,51.6142857142857,NA,-1.24285714285714,-3.48668571428571,-3.58428571428571,-3.81662857142857,-3.696,-3.56251428571429,-3.73862857142857,-2.98651428571429,-1.25337142857143,2.17302857142857,4.35125714285714,"A4",NA
"100","11/21/23 22:00",2023-11-21 22:28:00,-3.85714285714286,53,1.2691164915,-1.86714285714286,-3.29811428571429,-3.35428571428571,-3.53805714285714,-3.67457142857143,-3.25965714285714,-3.43434285714286,-2.69937142857143,-1.19622857142857,2.1816,4.31697142857143,"A4",NA
"101","11/21/23 23:00",2023-11-21 23:28:30,-4.05,55.625,1.29040842975,-2.20375,-3.4424,-3.485,-3.6752,-3.651,-3.33055,-3.4822,-2.6833,-1.1173,2.1816,4.3084,"A4",NA
"102","11/22/23 00:00",2023-11-22 00:29:00,-4,63.3571428571429,1.2195968916,-2.35,-3.50525714285714,-3.64571428571429,-3.65377142857143,-3.69314285714286,-3.0968,-3.25291428571429,-2.52365714285714,-1.0648,2.1816,4.29982857142857,"A4",NA
"103","11/22/23 01:00",2023-11-22 01:30:00,-3.8625,69.9125,1.169619954375,-2.37125,-3.24615,-3.275,-3.4327,-3.1335,-3.0568,-3.1997,-2.4633,-1.0498,2.1816,4.2934,"A4",NA
"104","11/22/23 02:00",2023-11-22 02:30:34,-3.72857142857143,71.4,1.16512227442857,-2.28428571428571,-3.06382857142857,-3.08571428571429,-3.25377142857143,-3.27742857142857,-2.89394285714286,-3.06577142857143,-2.33794285714286,-0.9948,2.1916,4.26554285714286,"A4",NA
"105","11/22/23 03:00",2023-11-22 03:27:00,-3.97142857142857,78.0714285714286,1.18359202271429,-2.32285714285714,-3.48525714285714,-3.52285714285714,-3.6552,-3.42028571428571,-3.32108571428571,-3.47577142857143,-2.71937142857143,-1.0548,2.2116,4.2484,"A4",NA
"106","11/22/23 04:00",2023-11-22 04:28:00,-4.2625,84.35,1.261645662,-2.5075,-3.5724,-3.615,-3.7902,-3.50225,-3.4818,-3.6622,-2.77955,-0.8373,2.20785,4.2484,"A4",NA
"107","11/22/23 05:00",2023-11-22 05:28:42,-4.1,84.6571428571429,NA,-2.53428571428571,-3.36097142857143,-3.42285714285714,-3.60234285714286,-3.526,-3.32251428571429,-3.46005714285714,-2.25365714285714,-0.607657142857143,2.1916,4.23125714285714,"A4",NA
